,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
635,15617877,607,France,Male,44,0,0.0,2,True,True,81140.09,False
636,15703979,580,Germany,Male,39,3,119688.81,1,True,False,137041.26,False
637,15568834,698,Spain,Male,27,6,125427.37,2,False,False,27654.44,False
638,15806929,751,Germany,Male,36,5,73194.99,1,True,True,89222.66,False
639,15648702,775,Germany,Male,70,6,119684.88,2,True,True,74532.02,False
640,15715744,605,France,Male,39,7,0.0,1,False,True,119348.28,False
641,15746451,686,Spain,Male,41,7,102749.72,1,False,True,194913.86,False
642,15652469,699,France,Male,27,1,0.0,2,True,False,93003.21,False
643,15750476,742,Spain,Male,24,8,0.0,2,True,False,4070.28,False
644,15740283,850,France,Male,29,1,0.0,2,False,False,152996.89,False
645,15761525,727,Spain,Female,31,10,96997.09,2,False,False,76614.04,False
646,15625944,664,France,Male,58,5,98668.18,1,True,True,60887.58,False
647,15579345,775,Germany,Female,74,0,161371.5,1,True,True,134869.93,False
648,15723481,728,Spain,Male,42,8,0.0,2,False,True,41823.22,False
649,15780144,512,Germany,Female,32,2,123403.85,2,True,False,80120.19,False
650,15765048,545,France,Male,30,3,0.0,2,True,False,170307.43,False
651,15798310,480,France,Male,35,2,165692.91,1,True,True,197984.58,False
652,15652999,742,Germany,Male,33,1,137937.95,1,True,True,51387.1,False
653,15687079,646,Spain,Male,69,10,115462.44,1,True,False,40421.87,False
654,15767821,528,France,Male,31,6,102016.72,2,False,False,80181.12,False
655,15727391,688,Germany,Male,29,9,144553.5,2,True,False,143454.95,False
656,15705403,617,Spain,Female,46,3,106521.49,1,False,True,86587.37,False
657,15680197,701,France,Male,41,10,0.0,2,True,True,146257.77,False
658,15672516,541,Germany,Male,51,7,90373.28,2,True,False,179861.79,False
659,15594404,834,France,Female,49,8,160602.25,2,True,False,129273.94,False
660,15645103,812,Germany,Male,25,5,54817.55,1,True,False,131660.31,False
661,15577988,614,France,Female,35,1,0.0,2,True,True,3342.62,False
662,15676094,500,France,Female,34,6,0.0,1,True,True,140268.45,False
663,15708362,793,France,Male,63,4,103729.79,2,True,True,80272.06,False
664,15796343,707,France,Female,31,2,82787.93,2,False,False,91423.69,False
665,15697020,618,France,Male,39,2,91068.56,1,True,False,26578.69,False
666,15626710,642,France,Female,39,4,0.0,1,True,True,76821.24,False
667,15763798,680,France,Male,23,5,140007.19,1,False,True,31714.08,False
668,15706185,596,Germany,Male,47,5,140187.1,2,True,True,174311.3,False
669,15603743,526,France,Male,28,1,112070.44,1,False,True,126281.83,False
670,15775124,763,Spain,Male,37,8,0.0,2,True,True,933.38,False
671,15635893,693,France,Female,28,8,0.0,2,True,True,158545.25,False
672,15762138,608,France,Male,42,5,0.0,2,True,False,178504.29,False
673,15641004,605,Spain,Female,48,10,150315.92,1,False,True,133486.36,False
674,15807595,485,Germany,Male,51,7,144244.59,2,True,False,51113.14,False
675,15703354,808,France,Female,33,2,103516.87,1,True,False,113907.8,False
676,15724269,670,France,Male,25,7,0.0,2,True,True,144723.38,False
677,15568046,809,France,Male,24,7,109558.36,1,True,False,183515.13,False
678,15737605,531,Spain,Female,45,1,126495.57,2,True,True,164741.5,False
679,15812647,691,France,Male,34,8,133936.04,2,True,False,91359.79,False
680,15759456,609,Spain,Male,34,7,140694.78,2,True,False,46266.63,False
681,15658548,646,Germany,Female,36,6,144773.29,2,True,False,53217.3,False
682,15707488,560,France,Female,27,5,0.0,2,True,False,131919.48,False
683,15787168,819,Spain,Female,28,8,168253.21,1,True,True,102799.14,False
684,15647572,504,Spain,Male,34,0,54980.81,1,True,True,136909.88,False
685,15796721,778,France,Male,38,3,145018.49,2,True,True,126702.41,False
686,15736760,538,Spain,Female,42,9,0.0,1,False,False,152855.96,False
687,15695475,645,France,Male,29,1,130131.08,2,False,True,196474.35,False
688,15809006,602,France,Male,23,7,113758.48,2,False,False,84077.6,False
689,15733229,638,Spain,Female,34,7,0.0,2,False,False,3946.29,False
690,15739847,850,Germany,Male,38,5,146756.68,1,True,False,78268.61,False
691,15611287,777,France,Female,30,4,0.0,2,False,True,115611.97,False
692,15582066,561,France,Male,21,4,0.0,1,True,True,36942.35,False
693,15784687,592,France,Male,36,1,126477.42,1,False,False,179718.17,False
694,15773605,670,Spain,Female,32,3,0.0,2,True,False,46175.7,False
695,15792679,575,France,Male,24,2,0.0,2,True,True,119927.81,False
696,15806134,707,Germany,Male,34,9,162691.16,2,True,False,94912.78,False
697,15743818,748,Spain,Male,58,9,122330.7,2,False,True,124429.19,False
698,15645637,798,Germany,Female,39,6,119787.76,1,True,True,164248.33,False
699,15628893,681,France,Male,29,8,0.0,1,True,False,66367.33,False
700,15574167,665,France,Male,33,2,101286.11,1,True,True,159840.51,False
701,15657085,578,France,Male,23,10,88980.32,1,True,True,125222.36,False
702,15636982,705,Germany,Female,43,7,79974.55,1,True,True,103108.33,False
703,15790683,850,France,Male,36,1,104077.19,2,False,True,68594.0,False
704,15771054,469,Spain,Male,35,5,0.0,2,True,False,186490.37,False
705,15713854,513,France,Female,37,6,0.0,2,True,False,110142.34,False
706,15741417,624,Spain,Female,35,7,119656.45,2,True,True,4595.05,False
707,15757617,735,France,Male,55,6,134140.68,1,True,False,2267.88,False
708,15635244,716,France,Female,29,6,0.0,2,True,True,98998.61,False
709,15764021,617,France,Male,34,1,61687.33,2,True,False,105965.25,False
710,15611191,505,Germany,Female,37,10,122453.97,2,True,True,52693.99,False
711,15787825,585,Germany,Male,37,6,152496.82,1,True,True,99907.29,False
712,15801188,774,France,Female,47,6,94722.88,1,False,True,61450.96,False
713,15593470,576,Germany,Female,36,8,166287.85,1,True,True,23305.85,False
714,15763415,567,Germany,Male,41,0,134378.89,1,True,True,105746.94,False
715,15633818,786,France,Male,32,9,0.0,2,True,False,133112.41,False
716,15658890,603,Germany,Male,46,4,98899.76,2,True,True,86190.34,False
717,15634936,735,France,Male,41,7,179904.0,1,True,True,137180.95,False
718,15696588,679,France,Female,36,3,0.0,2,True,True,2243.41,False
719,15725166,707,France,Male,30,8,0.0,2,True,False,33159.37,False
720,15611682,590,Spain,Male,37,6,169902.92,1,True,True,128256.18,False
721,15746183,573,France,Female,27,4,0.0,2,True,True,157549.6,False
722,15657747,611,Germany,Female,43,9,127216.31,2,False,True,17913.25,False
723,15699550,695,Spain,Female,34,9,0.0,2,True,True,67502.12,False
724,15806284,739,Spain,Male,31,1,0.0,2,True,True,58469.75,False
725,15713517,529,France,Male,39,6,102025.08,2,True,False,12351.01,False
726,15682728,774,France,Female,32,4,0.0,2,False,False,114899.13,False
727,15690898,696,France,Male,44,8,161889.79,1,False,False,75562.47,False
728,15674765,553,Spain,Male,44,4,0.0,1,True,False,10789.3,False
729,15728605,697,France,Male,40,4,0.0,2,False,True,26543.28,False
730,15695280,532,Germany,Male,24,8,142755.25,1,False,False,34231.48,False
731,15736533,730,Germany,Female,37,5,124053.03,1,True,False,118591.67,False
732,15668747,702,France,Female,46,9,98444.19,1,False,True,109563.28,False
733,15721921,796,France,Male,44,8,165326.2,1,True,True,57205.55,False
734,15795540,556,France,Female,36,2,134208.22,1,False,True,177670.57,False
735,15591550,525,Spain,Male,36,3,77910.23,1,True,False,67238.01,False
736,15763859,840,France,Female,43,7,0.0,2,True,False,90908.95,False
737,15628298,500,Spain,Female,47,8,128486.11,1,True,False,179227.12,False
738,15591932,680,France,Male,32,5,92961.61,1,True,False,116957.6,False
739,15617301,774,Germany,Male,36,9,130809.77,1,True,False,152290.28,False
740,15610912,657,Spain,Female,41,6,112119.48,1,True,False,17536.82,False
741,15706602,760,Spain,Female,33,1,118114.28,2,False,True,156660.21,False
742,15623644,626,Spain,Male,29,7,0.0,2,True,False,49361.84,False
743,15706223,715,Spain,Male,38,2,96798.79,2,True,True,4554.67,False
744,15737414,647,France,Male,35,4,123761.68,1,True,False,83910.4,False
745,15627848,683,France,Male,38,7,109346.13,2,True,False,102665.92,False
746,15569120,615,France,Male,30,7,0.0,2,True,True,156346.84,False
747,15717231,721,Germany,Male,37,4,98459.6,1,False,False,90821.66,False
748,15699839,637,France,Male,36,2,152606.82,1,True,True,71692.8,False
749,15590177,718,France,Female,44,1,133866.22,1,False,True,139049.24,False
750,15613656,842,France,Male,58,1,63492.94,1,True,True,83172.19,False
751,15645248,510,France,Female,30,0,0.0,2,True,True,130553.47,False
752,15738954,551,France,Male,35,7,129717.3,2,False,False,86937.2,False
753,15584749,668,Germany,Male,39,4,79896.0,1,True,False,38466.39,False
754,15757931,804,France,Male,24,3,0.0,2,True,False,173195.33,False
755,15697201,640,Spain,Female,46,3,0.0,1,True,True,156260.08,False
756,15574119,598,Spain,Female,64,1,62979.93,1,True,True,152273.57,False
757,15748882,714,Spain,Male,29,9,0.0,2,True,False,129192.55,False
758,15699446,816,Germany,Female,25,2,150355.35,2,True,True,35770.84,False
759,15726358,681,France,Male,34,7,0.0,2,False,False,130686.59,False
760,15802857,659,Spain,Female,33,8,115409.6,1,False,True,1539.21,False
761,15599182,597,Spain,Female,33,2,0.0,2,True,True,4700.66,False
762,15697789,647,Germany,Female,43,3,122717.53,2,True,True,87000.39,False
763,15724764,667,Germany,Female,42,10,64404.26,2,False,False,26022.37,False
764,15686696,817,France,Female,37,6,81070.34,2,True,False,80985.88,False
765,15716041,622,Spain,Male,39,9,0.0,2,False,True,100862.36,False
766,15600832,508,France,Female,43,9,0.0,1,True,False,103726.71,False
767,15775490,660,France,Female,38,5,110570.78,2,True,False,195906.59,False
768,15720820,462,Germany,Female,24,9,69881.09,2,False,True,64421.02,False
769,15694450,677,France,Male,42,5,99580.13,1,True,False,21007.96,False
770,15738411,505,France,Male,34,10,104498.79,1,False,True,126451.14,False
771,15719276,741,Spain,Male,35,6,74371.49,1,False,False,99595.67,False
772,15609058,676,France,Male,23,1,107787.47,1,False,True,116378.82,False
773,15583850,672,Germany,Male,68,0,126061.51,2,True,True,184936.77,False
774,15627699,558,France,Male,32,10,105000.23,1,True,False,190019.61,False
775,15707114,831,France,Male,30,2,0.0,2,False,True,3430.38,False
776,15781678,470,Spain,Male,31,4,55732.92,2,True,True,103792.53,False
777,15707242,504,Spain,Male,40,5,0.0,2,False,False,146703.36,False
778,15694409,647,Germany,Female,22,3,97975.82,2,False,True,62083.0,False
779,15725068,701,Spain,Female,21,9,0.0,2,True,True,26327.42,False
780,15802486,488,France,Male,34,3,0.0,2,True,True,125979.36,False
781,15603436,594,Spain,Female,49,2,126615.94,2,False,True,123214.74,False
782,15815690,614,Spain,Female,40,3,113348.5,1,True,True,77789.01,False
783,15755242,682,France,Female,46,2,0.0,1,True,True,114442.66,False
784,15674442,681,France,Male,23,7,157761.56,1,False,False,147759.84,False
785,15725355,439,France,Female,43,8,0.0,1,False,True,104889.3,False
786,15681180,771,France,Female,23,7,156123.73,1,True,False,72990.62,False
787,15603594,635,Spain,Male,24,4,0.0,2,True,True,70668.77,False
788,15569394,704,France,Male,24,2,148197.15,2,True,False,182775.08,False
789,15600724,567,Germany,Male,29,5,129750.68,1,True,False,109257.59,False
790,15731669,554,France,Male,39,2,129709.62,1,True,False,173197.12,False
791,15699637,694,Spain,Male,57,8,116326.07,1,True,True,117704.65,False
792,15762855,622,Spain,Female,23,8,0.0,2,True,True,131389.39,False
793,15684592,557,Spain,Male,42,4,0.0,2,False,True,86642.38,False
794,15709295,697,Spain,Female,25,5,82931.85,2,True,True,128373.88,False
795,15628059,529,France,Male,61,1,0.0,2,True,True,191370.97,False
796,15711521,609,France,Male,39,3,121778.71,1,True,True,138399.67,False
797,15613712,634,Spain,Male,34,1,0.0,2,True,False,61995.57,False
798,15713505,554,France,Male,31,1,0.0,2,False,True,192660.55,False
799,15769915,643,Spain,Female,20,0,133313.34,1,True,True,3965.69,False
800,15695299,590,France,Female,45,2,81828.22,1,True,False,52167.97,False
801,15768777,507,Spain,Female,34,4,0.0,2,True,True,60688.38,False
802,15600106,631,France,Male,36,1,0.0,2,False,False,133141.34,False
803,15692207,609,France,Female,53,6,0.0,2,True,True,124218.27,False
804,15798532,810,France,Male,32,9,120879.73,2,False,True,78896.59,False
805,15752139,682,Germany,Male,36,5,72373.62,2,True,False,36895.99,False
806,15583597,696,Spain,Male,47,1,106758.6,1,True,True,80591.18,False
807,15694717,544,Germany,Male,37,2,79731.91,1,True,True,57558.95,False
808,15724402,770,France,Female,30,8,0.0,2,True,False,100557.03,False
809,15667521,631,France,Female,22,3,0.0,2,False,False,30781.77,False
810,15578908,725,Spain,Female,32,0,0.0,2,True,True,138525.19,False
811,15787772,759,France,Female,38,1,104091.29,1,False,False,91561.91,False
812,15691792,416,Spain,Male,35,8,0.0,1,False,False,119712.78,False
813,15699507,542,France,Female,25,7,0.0,2,False,True,82393.08,False
814,15624072,669,Spain,Male,22,10,0.0,2,True,False,176163.74,False
815,15576156,710,Spain,Female,28,6,0.0,1,True,False,48426.98,False
816,15566292,574,Spain,Male,36,1,0.0,2,False,True,71709.12,False
817,15620758,660,Spain,Male,30,4,0.0,2,True,False,129149.06,False
818,15797760,632,France,Male,40,3,193354.86,2,True,False,149188.41,False
819,15596522,692,France,Female,42,2,0.0,2,True,False,145222.93,False
820,15701741,711,France,Female,39,3,152462.79,1,True,False,90305.97,False
821,15696506,604,Spain,Male,27,9,101352.78,1,False,False,30252.3,False
822,15574743,577,Spain,Male,29,2,0.0,1,True,True,168924.41,False
823,15623791,632,Spain,Female,40,3,109740.62,1,True,False,141896.74,False
824,15745527,655,France,Male,37,5,93147.0,2,True,False,66214.13,False
825,15797787,614,France,Male,36,1,118311.76,1,True,False,146134.68,False
826,15750728,586,Spain,Female,42,2,0.0,1,True,False,102889.34,False
827,15673820,568,France,Male,33,7,0.0,2,True,False,143450.61,False
828,15672640,850,Spain,Female,45,4,114347.85,2,True,True,109089.04,False
829,15687634,561,Germany,Male,49,5,94754.0,1,True,True,26691.31,False
830,15626044,762,Germany,Male,28,3,125155.83,2,True,True,106024.02,False
831,15648721,711,France,Male,64,4,0.0,2,True,True,3185.67,False
832,15783752,752,Germany,Male,29,4,129514.99,1,True,True,102930.46,False
833,15773071,780,Spain,Female,33,6,145580.61,1,True,True,154598.56,False
834,15799964,669,Germany,Female,30,7,139872.81,1,True,False,188795.85,False
835,15646351,486,Spain,Male,27,7,0.0,2,True,False,28823.04,False
836,15589030,649,France,Male,47,1,0.0,2,True,True,145593.85,False
837,15613140,565,France,Male,34,6,0.0,1,True,True,63173.64,False
838,15624428,651,Germany,Female,24,7,40224.7,1,True,True,178341.33,False
839,15660611,748,Spain,Male,39,3,0.0,2,True,True,123998.52,False
840,15644878,685,Spain,Female,43,6,117302.62,1,False,False,68701.73,False
841,15762392,683,Spain,Male,30,1,113257.2,1,True,True,65035.02,False
842,15658972,699,France,Female,40,8,122038.34,1,True,False,102085.35,False
843,15574324,568,Germany,Female,29,2,129177.01,2,False,True,104617.99,False
844,15804017,631,Germany,Female,33,4,123246.7,1,False,False,112687.57,False
845,15807568,632,France,Male,50,2,0.0,2,False,False,57942.88,False
846,15588461,686,France,Male,35,4,0.0,1,True,False,8816.37,False
847,15727361,547,France,Female,51,1,0.0,2,True,True,56908.41,False
848,15709846,840,France,Female,39,1,94968.97,1,True,False,84487.62,False
849,15698349,686,Spain,Female,35,4,0.0,2,True,True,159676.55,False
850,15813192,494,France,Male,25,6,0.0,2,False,True,109988.09,False
851,15636353,534,Spain,Male,35,4,0.0,2,False,False,9541.15,False
852,15770041,728,Spain,Female,43,8,128412.61,1,False,True,139024.31,False
853,15716000,638,Spain,Male,48,2,0.0,2,True,True,7919.08,False
854,15611580,751,Spain,Male,33,4,79281.61,1,True,False,117547.76,False
855,15595350,661,France,Female,31,3,136067.82,2,True,False,65567.91,False
856,15670066,643,Spain,Male,34,6,0.0,2,True,True,116046.22,False
857,15653762,501,France,Female,39,9,117301.66,1,False,False,182025.95,False
858,15700540,557,Germany,Female,38,2,129893.56,1,False,False,102076.03,False
859,15690175,585,Spain,Male,45,0,0.0,2,False,False,189683.7,False
860,15762123,717,Spain,Female,34,1,0.0,2,True,False,119313.74,False
861,15698462,532,France,Male,36,4,0.0,2,True,True,132798.78,False
862,15733387,707,Spain,Female,53,6,109663.47,1,True,True,52110.45,False
863,15671032,760,Germany,Male,42,0,77992.97,2,True,True,97906.38,False
864,15605835,743,France,Male,37,8,69143.91,2,False,True,105780.18,False
865,15802118,664,Spain,Male,41,7,123428.69,1,True,True,164924.11,False
866,15736578,539,France,Male,39,1,0.0,1,True,True,28184.7,False
867,15603203,650,France,Female,27,6,0.0,2,True,False,1002.39,False
868,15723856,602,France,Female,29,3,88814.4,2,True,True,62487.97,False
869,15747724,671,Spain,Female,34,10,0.0,1,True,False,23235.38,False
870,15623357,692,Germany,Male,24,2,120596.93,1,False,True,180490.53,False
871,15599268,584,Spain,Male,32,5,0.0,2,True,False,10956.82,False
872,15671973,467,Spain,Male,39,5,0.0,2,True,True,7415.96,False
873,15780650,667,France,Male,40,9,0.0,1,True,True,96670.2,False
874,15800515,516,France,Male,35,5,128653.59,1,True,False,127558.26,False
875,15631871,616,Germany,Female,57,7,116936.81,1,True,True,104379.36,False
876,15616700,622,Spain,Female,41,9,0.0,2,True,True,155786.39,False
877,15699515,643,Germany,Male,33,7,98630.31,2,True,True,40250.82,False
878,15793585,675,France,Male,35,8,0.0,2,True,True,56642.97,False
879,15637891,613,Germany,Female,43,4,140681.68,1,False,True,20134.07,False
880,15728480,452,France,Female,35,8,0.0,2,True,True,149614.81,False
881,15714493,465,Spain,Female,33,6,0.0,2,True,True,95500.98,False
882,15805909,700,Spain,Male,28,8,159900.38,1,False,False,22698.56,False
883,15595071,696,France,Male,22,9,149777.0,1,True,True,198032.93,False
884,15780870,580,Spain,Male,67,3,153946.14,1,True,True,7418.92,False
885,15602554,664,France,Female,31,9,114519.57,2,False,True,79222.02,False
886,15689237,471,France,Female,27,4,0.0,2,True,False,122642.09,False
887,15572093,613,France,Female,24,7,140453.91,1,True,False,129001.3,False
888,15577970,489,France,Male,34,5,0.0,1,False,False,43540.59,False
889,15645835,605,France,Male,32,9,0.0,2,True,True,55724.24,False
890,15575399,480,France,Female,42,1,152160.21,2,True,False,101778.9,False
891,15690332,647,Germany,Male,35,3,192407.97,1,True,True,40145.28,False
892,15743067,625,Germany,Male,26,3,130483.95,1,True,False,122810.53,False
893,15599301,538,Germany,Female,28,6,164365.44,1,False,True,5698.97,False
894,15569626,577,Spain,Male,35,5,110080.3,1,True,True,109794.31,False
895,15632256,541,France,Male,29,7,127504.57,1,False,False,86173.92,False
896,15690939,575,Spain,Male,28,7,0.0,1,True,True,10666.05,False
897,15644856,556,Spain,Male,38,2,115463.16,1,True,False,150679.65,False
898,15786392,765,France,Male,41,4,124182.21,1,False,False,100153.43,False
899,15743617,713,Germany,Male,47,1,95994.98,1,True,False,197529.23,False
900,15610753,581,France,Male,28,3,104367.5,1,True,True,29937.75,False
901,15758048,582,France,Male,50,2,148942.0,1,True,True,116944.3,False
902,15622578,806,France,Male,34,5,113958.55,1,False,True,32125.98,False
903,15593331,693,Germany,Male,25,6,146580.69,1,False,True,14633.35,False
904,15779423,716,France,Male,39,1,70657.61,2,True,True,76476.05,False
905,15780746,705,France,Male,61,4,0.0,2,True,True,191313.7,False
906,15777315,529,France,Male,43,6,93616.35,2,False,False,98348.66,False
907,15790324,660,France,Female,20,6,167685.56,1,True,False,57929.9,False
908,15795936,560,France,Male,50,3,0.0,2,True,False,84531.79,False
909,15713983,780,Germany,Male,34,5,94108.54,2,True,False,177235.21,False
910,15783477,706,Germany,Female,39,8,112889.91,1,False,True,6723.66,False
911,15705899,597,Spain,Male,35,0,127510.99,1,True,True,155356.34,False
912,15584363,824,France,Male,30,0,133634.02,1,True,True,162053.92,False
913,15662085,678,France,Female,32,9,0.0,1,True,True,148210.64,False
914,15649508,643,Spain,Male,48,8,0.0,2,True,False,174729.3,False
915,15741049,577,France,Male,29,7,0.0,2,True,True,55473.15,False
916,15619087,762,France,Male,53,1,102520.37,1,True,True,170195.4,False
917,15636541,683,Germany,Male,35,5,144961.97,1,False,True,26796.73,False
918,15815236,574,Spain,Male,34,5,0.0,2,False,False,28269.86,False
919,15689616,586,Spain,Male,34,5,168094.01,1,False,False,20058.61,False
920,15675450,718,France,Male,48,9,0.0,2,True,True,72105.63,False
921,15587177,646,France,Male,36,6,124445.52,1,True,False,88481.32,False
922,15707078,577,France,Female,26,1,180530.51,1,False,False,123454.62,False
923,15598493,656,France,Male,50,7,0.0,2,False,True,72143.44,False
924,15730272,619,France,Male,58,5,152199.33,1,True,True,86022.09,False
925,15601383,744,Spain,Male,44,5,120654.68,1,True,False,82290.81,False
926,15593468,850,France,Female,33,3,0.0,2,True,True,11159.19,False
927,15682021,471,Germany,Male,23,6,104592.55,2,True,False,131736.23,False
928,15595047,764,France,Male,41,7,0.0,2,False,False,134878.34,False
929,15768006,729,France,Male,34,3,152303.8,1,True,False,12128.69,False
930,15725039,702,Spain,Male,32,8,71667.74,1,True,True,126082.18,False
931,15637178,803,Spain,Female,45,7,0.0,2,True,True,128378.04,False
932,15566633,698,Germany,Male,55,8,155059.1,2,True,True,144584.29,False
933,15654025,646,France,Female,51,4,101629.3,1,False,False,130541.1,False
934,15610765,559,France,Male,29,1,0.0,2,False,False,155639.76,False
935,15797293,677,France,Female,25,3,0.0,2,True,False,179608.96,False
936,15592461,603,Germany,Male,26,4,109166.37,1,True,True,92840.67,False
937,15590993,579,Spain,Male,37,5,152212.88,2,False,False,120219.14,False
938,15752885,529,France,Male,42,1,157498.9,1,True,True,82276.62,False
939,15656263,764,Spain,Male,29,5,0.0,2,True,False,65868.28,False
940,15692408,463,Spain,Female,35,2,0.0,2,True,True,1950.93,False
941,15768104,788,Spain,Male,37,8,141541.25,1,False,False,66013.27,False
942,15628583,709,France,Female,30,5,0.0,2,False,True,161388.22,False
943,15781347,600,France,Female,41,1,0.0,2,True,True,91193.65,False
944,15746995,724,Germany,Male,31,9,138166.3,1,True,False,12920.43,False
945,15799631,585,Spain,Male,36,10,0.0,2,True,True,180318.6,False
946,15797010,649,France,Female,31,2,0.0,2,True,False,15200.61,False
947,15569892,516,France,Male,35,10,57369.61,1,True,True,101699.77,False
948,15806837,669,France,Male,37,4,0.0,1,True,False,132540.33,False
949,15811026,505,Germany,Male,43,5,136855.94,2,True,False,171070.52,False
950,15653780,621,France,Female,43,5,0.0,1,True,True,47578.45,False
951,15575858,763,France,Male,40,3,0.0,2,True,False,134281.11,False
952,15724307,780,France,Male,76,10,121313.88,1,False,True,64872.33,False
953,15600110,506,Germany,Female,41,3,57745.76,1,True,False,4035.46,False
954,15742210,700,France,Male,38,9,65962.63,1,True,True,100950.48,False
955,15801767,784,Spain,Female,40,8,0.0,2,True,False,108891.3,False
956,15662662,573,France,Female,30,6,0.0,2,True,False,66190.21,False
957,15625035,703,France,Male,50,8,160139.59,2,True,True,79314.1,False
958,15679963,737,Germany,Male,43,8,96353.8,1,False,False,10209.8,False
959,15594502,655,France,Male,37,6,109093.41,2,True,False,1775.52,False
960,15766776,576,France,Male,41,1,0.0,1,True,True,188274.6,False
961,15742126,712,Germany,Male,38,7,132767.66,2,True,True,59115.77,False
962,15583764,791,Germany,Male,31,1,130240.33,1,False,False,96546.55,False
963,15798024,537,Germany,Male,84,8,92242.34,1,True,True,186235.98,False
964,15790412,471,Spain,Male,26,8,0.0,2,True,True,179655.87,False
965,15662578,679,Germany,Male,35,1,110245.13,1,True,True,178291.09,False
966,15596405,546,Spain,Male,25,7,127728.24,2,True,True,105279.74,False
967,15703763,554,France,Male,44,7,85304.27,1,True,True,58076.52,False
968,15688074,802,Germany,Male,31,1,125013.72,1,True,True,187658.09,False
969,15669606,690,France,Male,33,5,0.0,2,True,False,138017.68,False
970,15765732,564,Spain,Female,24,6,149592.14,1,True,True,153771.8,False
971,15769902,679,France,Female,33,6,0.0,2,True,True,98015.85,False
972,15769582,586,France,Male,29,3,0.0,2,True,True,142238.54,False
973,15661528,583,Spain,Male,47,5,102562.23,1,True,False,92708.1,False
974,15658693,827,France,Female,60,2,0.0,2,False,True,60615.83,False
975,15799480,600,France,Male,34,0,0.0,2,False,True,3756.23,False
976,15752534,744,France,Male,36,10,0.0,2,True,True,182867.84,False
977,15782089,685,France,Male,33,6,0.0,1,True,False,58458.26,False
978,15566091,545,Spain,Female,32,4,0.0,1,True,False,94739.2,False
979,15713379,669,France,Male,26,4,0.0,2,True,True,197594.34,False
980,15687607,605,France,Female,30,9,135422.31,1,False,True,186418.85,False
981,15632365,542,Germany,Male,33,8,142871.27,2,False,False,77737.86,False
982,15762937,743,Germany,Female,32,6,140348.56,2,True,True,163254.39,False
983,15628170,565,Germany,Female,32,9,68067.24,1,True,False,143287.58,False
984,15621520,783,Germany,Female,42,2,139707.28,1,True,False,2150.22,False
985,15768455,679,France,Male,60,8,0.0,2,True,True,51380.9,False
986,15800806,685,Spain,Male,31,7,122449.31,2,True,True,180769.55,False
987,15658435,781,France,Female,27,5,0.0,2,False,False,72969.9,False
988,15696047,501,France,Male,35,6,99760.84,1,True,True,13591.52,False
989,15732268,751,France,Male,29,3,159597.45,1,True,False,39934.41,False
990,15689061,611,France,Male,68,5,82547.11,2,True,True,146448.01,False
991,15616122,777,France,Male,39,8,0.0,2,True,True,18613.52,False
992,15744622,822,France,Male,32,8,116358.0,1,True,False,108798.36,False
993,15753215,651,Spain,Female,36,8,0.0,2,True,False,91652.43,False
994,15756118,661,Spain,Male,20,8,0.0,1,True,False,110252.53,False
995,15626156,655,France,Female,60,3,0.0,2,True,True,86981.45,False
996,15694677,733,France,Male,39,1,0.0,2,True,True,141841.31,False
997,15714046,720,Spain,Male,33,3,123783.91,2,True,True,142903.44,False
998,15593295,548,France,Male,57,6,76165.65,1,True,True,133537.53,False
999,15756894,635,France,Male,29,1,0.0,1,False,True,24865.54,False
1000,15664772,489,Germany,Male,28,1,79460.98,2,True,True,167973.63,False
1001,15711635,788,Germany,Female,42,6,138650.49,2,True,False,64746.07,False
1002,15677785,656,Spain,Male,32,5,136963.12,1,True,False,133814.28,False
1003,15595874,666,Spain,Female,36,6,0.0,2,True,False,176692.87,False
1004,15726796,844,France,Male,38,7,111501.66,1,True,True,119333.38,False
1005,15595162,708,Spain,Female,35,8,122570.69,1,False,False,199005.88,False
1006,15598883,599,Spain,Female,37,2,0.0,2,True,True,143739.29,False
1007,15579074,619,Germany,Male,38,10,84651.79,1,True,True,184754.26,False
1008,15732265,630,France,Male,33,9,0.0,2,True,False,64804.59,False
1009,15654625,495,Germany,Male,39,8,120252.02,2,True,True,10160.23,False
1010,15578435,640,France,Male,40,8,110340.68,1,True,True,157886.6,False
1011,15747927,758,France,Male,26,4,155739.76,1,True,False,171552.02,False
1012,15710456,607,France,Female,27,2,0.0,2,True,False,63495.86,False
1013,15700826,678,Germany,Female,54,1,123699.28,2,False,True,105221.76,False
1014,15712303,692,France,Male,66,4,159732.02,1,True,True,118188.15,False
1015,15787710,427,Spain,Female,39,9,0.0,2,True,False,28368.37,False
1016,15627517,497,Spain,Male,27,7,149400.27,1,False,False,167522.19,False
1017,15679062,734,Germany,Female,47,10,91522.04,2,True,True,138835.91,False
1018,15715988,793,France,Male,35,2,0.0,2,True,True,79704.12,False
1019,15592570,773,Spain,Female,23,8,0.0,2,True,False,56759.79,False
1020,15616330,595,France,Male,31,4,0.0,2,True,False,189995.86,False
1021,15580134,479,Spain,Male,27,2,172463.45,1,True,True,40315.27,False
1022,15595766,527,Spain,Male,37,5,93722.73,2,True,True,139093.73,False
1023,15668629,719,Spain,Male,44,2,0.0,2,True,False,196582.19,False
1024,15727138,774,Spain,Male,46,9,0.0,2,True,True,34774.26,False
